83, male, Arunachal_Pradesh, 9081303770, 156.11846391662164, 63.835106884326656
96, male, Sikkim, 7831884479, 177.54003265315777, 63.187181847871116
35, female, Telangana, 9363681720, 151.01122008582647, 66.6569986702197
67, male, Madhya_Pradesh, 7915498955, 167.147412588247, 73.91722992197344
20, female, Telangana, 7003892266, 166.70352547696945, 66.56174422022546
53, male, Madhya_Pradesh, 7931014942, 151.1544654911813, 77.29448154615588
29, female, Rajasthan, 9650854273, 170.1300493865076, 62.90740460764063
47, female, Gujarat, 8175825510, 154.26717169159986, 67.68623179854205
88, female, Gujarat, 8886487903, 161.82971489307513, 66.59136636090052
58, male, Bihar, 8952624661, 160.80343853186145, 70.16317005374283
58, male, Nagaland, 8529577414, 150.21373526797794, 77.76621709134307
91, male, Karnataka, 8103226681, 161.89692379133126, 70.71166682331351
72, male, Goa, 8241949398, 144.38735503141285, 71.78091279514048
84, male, Karnataka, 8448193018, 151.3457147263112, 71.5693317491597
88, female, Karnataka, 6950930321, 160.3327812593878, 72.06260191245009
84, female, Madhya_Pradesh, 7406049597, 181.44915188312666, 77.08900615006415
73, male, Haryana, 6322879882, 146.97210808171113, 67.37240476774268
39, female, Chhattisgarh, 7487791535, 145.2569780478558, 71.59267250877718
66, male, West_Bengal, 7612167644, 166.2271377264265, 68.00171836499469
28, male, Odisha, 7151881011, 173.6779640263431, 68.17532578258114
84, male, Punjab, 9056739772, 147.20976993307684, 70.19069017033294
67, female, Kerala, 7805602869, 156.98623607820184, 74.70449659598144
77, male, Odisha, 7672245834, 166.21211965201252, 70.53494167372567
81, male, Chhattisgarh, 8259811389, 172.073042042462, 77.35019487747394
66, female, Gujarat, 6236797711, 165.08727688967736, 64.8400847957002
38, male, Andhra_Pradesh, 9057509391, 166.07110524440864, 66.71274318345915
74, male, Madhya_Pradesh, 9951399514, 166.39758709854158, 62.61520921225686
80, male, Arunachal_Pradesh, 8654990196, 164.70639021120735, 66.5691637312307
13, male, Goa, 9755245858, 167.01757577231365, 76.25780555736276
27, male, Meghalaya, 6952314453, 154.88535554900625, 68.48527840897111
78, male, Rajasthan, 8226410156, 179.13294945705, 68.13732694329822
98, female, Madhya_Pradesh, 8982942495, 163.0971484945665, 77.0860777568247
64, female, Nagaland, 8267589695, 159.24414419997666, 79.41850403206475
27, male, Himachal_Pradesh, 6734391159, 165.06881109850482, 73.05430162969276
57, female, Nagaland, 7376878438, 163.88183602965216, 69.47067394478962
31, female, Punjab, 7231472278, 156.67698454570407, 71.99148179479734
45, male, Arunachal_Pradesh, 6904345426, 159.4393208414173, 65.28363771622669
18, female, Himachal_Pradesh, 8972831264, 164.72949860124723, 70.7658458411122
80, male, Manipur, 9970607549, 169.36661858991647, 62.772015708562954
30, male, Meghalaya, 8906732436, 164.6894868719339, 76.93900006149335
54, female, Chhattisgarh, 7954137225, 163.03433360519745, 70.18970961197289
48, male, Jharkhand, 6255347418, 157.16529167567842, 69.22872813121948
72, female, West_Bengal, 7350317856, 150.0948774391728, 72.41036032901583
95, female, Tripura, 9072203694, 154.34298891420005, 72.62974985315586
74, female, Rajasthan, 8704121010, 159.31492170583968, 73.98545920608576
39, female, Karnataka, 9834347430, 160.91136197704031, 78.95013259951583
17, male, Himachal_Pradesh, 8143869052, 167.28500045973124, 72.17277286641284
67, female, Assam, 9488686328, 155.97684453532662, 66.0760846513825
7, female, West_Bengal, 7179001541, 165.08138997700544, 67.28686117400133
77, male, Tripura, 9138984331, 155.49106465820083, 68.86734601666745
38, male, Gujarat, 9959897437, 162.79025258019837, 78.18989053767089
19, male, Manipur, 9407033780, 165.93523552247578, 68.9579124230846
46, female, Goa, 7068397386, 167.76301041683175, 68.19629187784582
88, female, Madhya_Pradesh, 6291407115, 146.17851262792576, 68.64653581163108
86, male, Chhattisgarh, 6605495848, 166.11326355403153, 74.95894924156391
4, male, Uttarakhand, 8509372926, 171.77021103218766, 65.71007067830689
77, male, Arunachal_Pradesh, 7103172624, 171.94882805688383, 67.68611258759773
75, male, Chhattisgarh, 8669441399, 149.8279251778206, 73.79156034859224
42, male, Tripura, 9467681809, 156.02198063261258, 76.27379629070388
78, male, Andhra_Pradesh, 6228411342, 158.00769361879506, 68.6714287342502
13, male, West_Bengal, 7285695114, 146.1328594728151, 62.801521118273655
79, female, Haryana, 8223097848, 164.70058753264283, 71.84319717131989
84, male, Uttarakhand, 9122734957, 161.0108422602543, 79.39101731087436
44, male, Uttarakhand, 6538228442, 159.03106748694003, 70.56231638267022
90, male, Telangana, 9625087816, 170.40411987384005, 70.45720284757739
8, male, Sikkim, 6836450349, 154.8383288457957, 75.82169090436506
52, female, Maharashtra, 8196137761, 154.78031480378334, 63.32544087974418
34, female, Goa, 8033526951, 150.20992453208146, 74.36102581740353
55, male, Odisha, 8526004012, 150.8772292351893, 72.97355975668367
88, male, Tripura, 6488974283, 163.89621084803883, 67.97489045273937
94, male, Chhattisgarh, 9732146220, 160.49797013585084, 73.0822138796648
97, male, Rajasthan, 6812607503, 152.87241520947322, 73.53721410815253
97, female, Karnataka, 8324248387, 160.88608351301193, 74.25920272052232
2, male, Haryana, 9892315201, 170.94854981284652, 71.22990780359835
58, male, Tripura, 8144593059, 172.1396837282919, 69.5676468955446
73, female, Kerala, 8625914270, 159.20788879583063, 70.28957175905445
58, female, Madhya_Pradesh, 7376592472, 156.61348980761326, 62.916360869397
74, male, Andhra_Pradesh, 8644774067, 180.8289520707949, 75.94360789814164
44, female, Manipur, 7460942026, 166.70760013342453, 71.45971877820877
31, male, Gujarat, 9498170158, 166.5002993385804, 67.77435810937239
60, male, Andhra_Pradesh, 9088215281, 150.04079344204789, 69.68736886453054
32, female, Arunachal_Pradesh, 8585245623, 157.8185025625899, 71.86078590929507
69, female, Chhattisgarh, 8532097862, 143.56838510649095, 62.700823423825106
4, male, Haryana, 9091825748, 159.1599153593789, 73.64793102322123
40, female, Jharkhand, 7070675117, 164.0277189782612, 74.40642554077432
92, female, Rajasthan, 8728287410, 158.84409122149944, 68.97431817616638
39, male, Chhattisgarh, 6985450269, 159.108062807965, 67.36004670745335
76, male, Telangana, 8692249118, 172.26807032216752, 67.81358693496304
54, male, Tamil_Nadu, 9495863953, 149.5295946393938, 78.69741006022596
14, male, West_Bengal, 8082743049, 166.80541551595587, 71.73621175824033
85, male, Tamil_Nadu, 6480561391, 148.57553871315395, 69.87251533057983
88, female, Assam, 6813626349, 166.67151925043913, 74.32710440475488
6, female, Jharkhand, 9274626965, 155.2294816181074, 71.46292093031118
24, male, Nagaland, 9556435208, 168.18764040234527, 64.37881686054273
4, male, Meghalaya, 7294371113, 186.48220285735965, 65.53616446146115
47, male, Bihar, 9532721975, 155.64670846187994, 66.56549542004922
8, female, Karnataka, 9632324911, 159.68385820465184, 71.16904060902428
48, male, Meghalaya, 8670253401, 160.82132639481992, 59.07084868775007
81, male, Odisha, 6794184701, 162.40740925810087, 72.36401951320454
90, female, Manipur, 8559621936, 163.5853064810114, 74.63817136988843
8, female, Uttarakhand, 7415845435, 157.58585753896384, 62.035722671205335
16, female, Bihar, 6078358148, 148.72265720852351, 60.7148527085943
73, male, Rajasthan, 9788047520, 159.8950640194962, 74.8638311159997
74, female, West_Bengal, 7863035080, 164.36045399481455, 72.57780917441995
80, female, Haryana, 8362765886, 181.46125273770852, 65.60138838972489
51, female, Haryana, 8879711092, 160.4000462318308, 68.66384037202884
38, male, Karnataka, 9087583092, 142.09252838087355, 64.17785031709504
32, female, Telangana, 8044175781, 148.93890243350552, 64.45820685054986
35, male, Kerala, 6952714640, 170.88640962706415, 69.18076891472163
56, female, Manipur, 7890623017, 154.7597391035396, 62.062674767187005
53, male, Maharashtra, 8483259972, 156.5448704247562, 70.58515824280924
61, male, Haryana, 6486700744, 155.55132786463523, 68.72769205130251
27, female, Uttar Pradesh, 7482214148, 160.1820011105251, 53.001056020310216
5, male, Odisha, 8919701929, 163.27507238372687, 73.73736047945471
80, male, Maharashtra, 6750978647, 144.55412607937842, 64.60209500251798
41, female, Himachal_Pradesh, 7577157530, 160.71513240731355, 65.68852410547505
8, male, Jharkhand, 8099159976, 144.97030627347235, 65.86069767645003
88, male, Karnataka, 6334868089, 171.34563103108792, 75.49558021787459
16, male, Odisha, 6185766790, 162.0178092329073, 68.00859545495993
30, female, Arunachal_Pradesh, 8189060052, 160.30481207615924, 67.0788296124731
48, female, Bihar, 7266776260, 156.69356434783845, 61.64293301709989
100, female, Meghalaya, 6834657906, 158.1654100648575, 68.78269933049457
5, male, West_Bengal, 6766318127, 151.9656378140346, 65.57979356906571
89, female, Haryana, 8452082568, 169.7320305835196, 71.14028432215012
83, male, Assam, 6070947874, 151.80576565752904, 69.56467911750222
19, female, Gujarat, 7994140625, 135.027556692002, 73.4133381201578
75, female, Maharashtra, 9594279201, 165.89153569672357, 69.83645244629857
86, male, Andhra_Pradesh, 6757953277, 183.30136060037182, 62.43886946262323
52, male, Assam, 9526330510, 158.21710163944766, 70.53055620858106
45, female, Assam, 8213797194, 177.53649996212494, 76.68767919695492
32, female, Arunachal_Pradesh, 8824546902, 169.71383072285553, 71.78138518768957
9, male, Maharashtra, 7448823231, 170.50935870268938, 69.02715825081881
64, female, Nagaland, 8051121042, 153.719491365067, 73.26300254093618
88, male, Himachal_Pradesh, 6775138730, 179.76803412964512, 68.73569216572649
97, male, Maharashtra, 8535785100, 177.3845407168119, 73.68464251936598
39, male, Arunachal_Pradesh, 7733337632, 163.3804172816597, 62.70642722096575
92, female, Gujarat, 6779218995, 160.26232891852592, 58.51647781008895
2, female, Assam, 6717028509, 165.9066400373374, 66.80059571240629
81, male, Nagaland, 7482415846, 169.4168439571362, 67.1532558807036
96, male, Nagaland, 7075047792, 159.481468963347, 77.81986785761634
6, female, West_Bengal, 8857618106, 166.45476681008273, 69.80600099233597
61, female, Madhya_Pradesh, 7110064658, 166.7733785411654, 79.74269099499922
97, male, Punjab, 9633105141, 163.8064007496594, 70.05592103229426
8, female, Maharashtra, 8188458883, 162.35799412576915, 77.10701573462575
5, female, Madhya_Pradesh, 6367946642, 151.94437851949888, 65.5002985605121
15, male, Himachal_Pradesh, 8937118955, 155.2990638541322, 83.02404438097062
45, male, Rajasthan, 7475750996, 148.0893702707109, 71.73395951928113
93, female, Nagaland, 7519128170, 164.87619826191536, 64.41612821112311
33, male, Punjab, 9484412514, 163.2666416294201, 60.028991369356206
95, female, Manipur, 8943959897, 160.1475242703717, 72.38293463144294
96, female, Mizoram, 9328904662, 168.46656143706383, 70.21153208185703
59, female, Assam, 8918324117, 149.90997346121142, 65.56977539097156
47, female, Andhra_Pradesh, 6499032655, 151.00376440563016, 71.648587902435
13, female, Haryana, 6863121475, 168.045691447056, 60.058707432586296
2, female, Haryana, 8590806368, 181.3754209301617, 68.03052695542839
85, female, Rajasthan, 7123195295, 156.6038066712699, 71.14893171772727
22, male, Mizoram, 8704596703, 153.80697630142458, 68.49648972162763
12, male, Haryana, 8416436763, 158.49688018605173, 72.22446576903575
5, female, Punjab, 8263305673, 179.97108897830446, 73.88619843089087
53, female, Himachal_Pradesh, 6112155439, 161.39352549227868, 68.70789675655976
29, female, Meghalaya, 6811223915, 163.31958198079857, 64.50707106715889
22, male, Maharashtra, 8399912616, 170.00937953473164, 64.38655961115812
77, female, Uttar Pradesh, 8887818032, 152.12927041482303, 71.30342793503125
78, male, Madhya_Pradesh, 8554145243, 151.0273212911776, 77.17876088833556
6, male, Meghalaya, 7311105613, 169.7878627398811, 68.83514430516075
38, female, Gujarat, 6742619428, 165.0866548888702, 71.1399945579046
67, female, West_Bengal, 6481081495, 174.4346249759505, 62.53799141597967
56, female, West_Bengal, 9762096623, 177.4306098735895, 77.46182843398503
23, female, Jharkhand, 6034224600, 155.532838253929, 61.907227577365035
3, male, Uttarakhand, 9625375592, 166.5929028964673, 66.8763115647192
17, male, Sikkim, 9850442615, 150.96555356699963, 70.9586344503931
55, male, Karnataka, 8784924475, 171.19445638149642, 75.73545396215341
41, male, Mizoram, 6456100529, 150.8683928382924, 67.38325498387476
78, male, Karnataka, 8409215058, 159.7246813013361, 68.26268955570158
53, female, Karnataka, 8958100244, 164.33732179290362, 68.22881835726903
98, male, Telangana, 8295175093, 156.27195999811698, 71.71384370030144
35, male, Meghalaya, 8057164969, 170.72560806761572, 66.87832448743637
38, male, Nagaland, 6305529759, 153.60085583872825, 65.98392739461573
60, male, Punjab, 9221929848, 145.67737629964805, 79.11904529120503
45, male, Assam, 7803155919, 158.56451195748608, 76.48757027021338
44, female, Mizoram, 8156166302, 155.42284130461834, 75.93827801704481
77, female, Tamil_Nadu, 7032423305, 163.95452912437233, 66.59371537186674
97, male, Haryana, 6979509241, 170.3841147236644, 62.17244649639865
68, female, Uttarakhand, 6053610750, 163.64874630284373, 70.2799591356105
95, female, Meghalaya, 7421399790, 176.3407133632531, 71.33446417543668
46, male, Arunachal_Pradesh, 7025108290, 147.58190460761816, 71.86881225760868
95, female, Karnataka, 6472289953, 157.81495296683843, 71.08170975761642
42, female, Assam, 6680055253, 155.9691229740274, 71.12258073303789
66, female, Tamil_Nadu, 9973456400, 165.58677413638353, 79.28446106122888
10, male, Jharkhand, 9146695236, 148.25881233497836, 66.18576085305358
96, male, Madhya_Pradesh, 8050415532, 166.93658904792343, 63.25380319419689
95, male, Himachal_Pradesh, 7480779164, 158.745690607787, 65.97514370988928
11, male, Maharashtra, 8674915908, 160.530122890231, 72.50212645020267
14, female, Meghalaya, 6393261006, 180.84276683818965, 61.15918191690652
14, female, Odisha, 7108205931, 161.1782693015528, 77.25535247463534
60, female, West_Bengal, 9788064380, 178.18523817613465, 68.63563104661417
82, female, Uttar Pradesh, 6100530520, 144.88870517873983, 64.36309225363078
54, female, Himachal_Pradesh, 9349645508, 164.12048702266736, 70.78705027204066
19, female, Arunachal_Pradesh, 7984638598, 146.0409304894171, 65.34548738908076
5, male, Goa, 9874951241, 162.82983820146768, 61.17162913663153
17, female, Karnataka, 9062294167, 160.7647481818487, 70.83228298748274
26, male, Assam, 8675708394, 150.6024539472769, 69.06177455909254
17, male, Himachal_Pradesh, 7716825475, 159.651332902392, 63.803847529395334
35, male, Chhattisgarh, 8859340006, 159.22484951243868, 65.38646705684772
71, male, West_Bengal, 8515336216, 164.00574988631126, 72.73566354662991
66, male, Jharkhand, 9774532990, 165.68701999035954, 69.54988691979602
87, male, Andhra_Pradesh, 8624477297, 158.7573219135125, 61.24972282731984
37, female, Madhya_Pradesh, 9962649968, 163.68374663365262, 77.38740254637032
61, male, Telangana, 9283888824, 176.2265337616522, 72.74358165805852
34, male, Andhra_Pradesh, 7687373756, 152.5130949137065, 72.11671396454147
62, female, Manipur, 9927261114, 164.14714453588633, 70.15888470841819
33, male, Maharashtra, 6779087979, 149.08406655424076, 65.51079425712132
14, female, Himachal_Pradesh, 9687252737, 162.44724566416178, 69.40225810168367
46, female, Uttarakhand, 7711833990, 173.36090044411839, 67.38333485975608
83, male, Tamil_Nadu, 9322349350, 173.09273366580945, 70.59908044918065
35, male, Karnataka, 9444422086, 172.17459890373482, 71.07510340870094
34, male, Kerala, 7782830592, 169.54456041457556, 64.78821352157713
84, male, Kerala, 6875714884, 146.70241371334131, 75.10235195287777
92, female, Madhya_Pradesh, 7067807860, 159.190510778327, 68.67285703374355
73, female, Assam, 6993957196, 140.55249324412958, 73.25561564364317
98, female, Gujarat, 6306401380, 173.75060180311564, 80.07185614378658
70, female, Nagaland, 9329156911, 160.8508703020103, 63.1049619811618
59, female, Maharashtra, 8313105923, 169.73831512533042, 74.54035973300255
2, male, Manipur, 9927186814, 158.07822417824977, 64.44169808481637
72, female, Bihar, 7097312192, 175.2492919437673, 69.26510281879555
40, female, Uttarakhand, 6699125285, 180.97894915135637, 69.42723698966242
40, female, Manipur, 6130847630, 157.58763905292244, 65.00849339147058
94, female, Uttarakhand, 6019779987, 176.29142784826175, 66.08247918140404
26, female, Kerala, 6016446568, 162.8287284980886, 68.2300806651475
30, male, Chhattisgarh, 8906390798, 161.73692802304805, 67.94824075726903
46, male, Himachal_Pradesh, 9682484182, 179.23355538236206, 70.29720778301683
13, male, Manipur, 8769130963, 175.8824175156273, 70.5149777367648
33, female, Punjab, 7530979239, 161.08967303606173, 60.057534845362575
96, male, Nagaland, 9895604528, 162.58109682057955, 64.76614278440879
91, male, Meghalaya, 6561152830, 185.7583878703511, 67.0608155405053
85, female, Himachal_Pradesh, 7841182673, 164.30412261470008, 66.47186912163387
15, female, Tripura, 8680171616, 168.8275614851467, 68.3268404345535
75, female, Mizoram, 7643349086, 159.0719132169471, 64.27776057537783
33, male, Jharkhand, 8220163978, 168.4080511729048, 67.84893797272464
61, female, Himachal_Pradesh, 8838330645, 165.55347422929307, 61.06824909395153
49, female, Nagaland, 8621831848, 157.33537882096607, 71.32726912851196
41, female, Arunachal_Pradesh, 9141746246, 148.88995118576037, 64.10768455947692
74, female, Assam, 8593558708, 171.78607511217996, 66.06381928477332
59, male, Chhattisgarh, 6362991357, 153.97361565984525, 69.54206398460596
29, female, Telangana, 6898510833, 174.31985983794223, 69.98159608531665
55, female, Uttarakhand, 8487623238, 164.1618914396298, 64.64965981201772
84, female, Tripura, 6656730516, 165.85030732109308, 67.28029913650099
66, male, Mizoram, 8166798669, 161.349684824311, 71.25565521184191
7, male, Nagaland, 7235542398, 158.5985595214877, 64.91184277806673
52, male, Arunachal_Pradesh, 8552975902, 148.0214454635584, 81.05311074221565
26, male, Chhattisgarh, 6574718689, 170.86495876721324, 73.84309063068264
81, female, Manipur, 9720953537, 162.81158037525248, 68.1172822065801
100, male, Mizoram, 6977212131, 152.60472287991865, 72.28673907269591
7, male, Kerala, 9788548431, 159.53476411435787, 65.13652277338431
5, female, Haryana, 8380857800, 158.4918770188307, 78.13228067646922
53, female, Tamil_Nadu, 6881313666, 164.85451421532696, 74.66391980179573
19, male, Goa, 8738043053, 178.1288173560622, 71.67632055895486
89, female, Maharashtra, 9617446734, 164.3565380950505, 71.06114230161373
5, female, West_Bengal, 7874063449, 152.32308139152576, 74.63158840880519
4, male, Meghalaya, 6612984061, 154.10651360215093, 73.22405491784906
45, male, Andhra_Pradesh, 8664253069, 171.06118556975062, 69.9763264624088
35, male, Uttar Pradesh, 9864618939, 154.36521446467424, 67.46724839515835
7, male, Bihar, 8926249836, 159.42862004416276, 71.22821284898689
3, male, Kerala, 6517792281, 155.59415782001622, 68.05480004611213
57, female, Bihar, 6018858748, 158.01591748801178, 69.8936438574565
6, male, Maharashtra, 8767570331, 155.35035397728572, 65.2899996575057
12, female, Meghalaya, 8914732067, 151.95984496451712, 65.31295459116137
68, female, Madhya_Pradesh, 8887866843, 161.12794202497645, 65.4444589669211
83, male, Tamil_Nadu, 7170032069, 143.89943918406505, 68.50650213376787
44, female, Madhya_Pradesh, 9104361481, 160.66103058940882, 64.62103584752764
41, female, Mizoram, 6458701270, 170.48921177094743, 71.75414089874432
100, male, Manipur, 6213121021, 147.79948276390488, 71.06422516344362
55, female, Maharashtra, 6550122342, 162.85628443697928, 68.49414623042222
25, male, Manipur, 6532849250, 151.10302272460297, 68.3810907713667
32, female, Mizoram, 6412104607, 140.30754720096124, 76.65265451621063
38, female, Gujarat, 9641150037, 161.99245067915697, 76.60379074031297
49, female, Kerala, 7889635679, 177.27579608224434, 71.47305527200443
55, female, Assam, 8747947030, 171.8664663945242, 67.5613471467258
20, male, Sikkim, 7770657892, 154.22753256568618, 62.951175182317115
78, female, Mizoram, 9284578823, 162.83668082445953, 69.06662028007635
52, male, Goa, 7548335530, 151.1090617520927, 69.02630970997687
46, female, Andhra_Pradesh, 6119979529, 170.99794804057478, 67.94052372484204
95, female, Sikkim, 8157040331, 168.7231828796566, 70.10154263850879
31, male, Bihar, 8425332196, 174.66422729793553, 71.20030890048226
36, male, Sikkim, 9914931443, 146.6004852066975, 77.75739764476076
56, male, Uttar Pradesh, 7462158939, 163.693067217597, 63.012574456857195
45, male, West_Bengal, 7262118264, 165.9919761887149, 70.65195642623544
86, male, Kerala, 6323407379, 164.92243770637117, 77.51598853731637
37, male, Gujarat, 7326946955, 167.62559838435774, 68.98971765537044
58, female, Assam, 6431457450, 158.12350976131742, 73.61226748835335
58, male, Goa, 6711251577, 166.64006530233124, 77.20442267179742
53, female, Mizoram, 6862774396, 143.87891872708343, 65.81536219599381
32, male, Telangana, 6094050551, 169.2035619813094, 60.86556566131583
42, female, Haryana, 8122275764, 161.47769012051887, 79.09277827175652
83, male, Punjab, 7095460305, 165.18366730541106, 71.56736059136713
83, female, West_Bengal, 7171237223, 153.8829635633346, 77.89380876686101
69, female, Maharashtra, 7235021737, 170.49449183465717, 63.48574987689469
97, female, Sikkim, 9235293125, 149.2242413243124, 71.91201424159577
46, male, Chhattisgarh, 8967636295, 150.41766864407086, 73.03503517372268
62, male, Uttarakhand, 9221219907, 163.01093686367125, 73.98294964936177
66, female, Chhattisgarh, 8632780655, 167.77219980588987, 72.67723902680066
24, male, Uttarakhand, 6174505029, 150.95465734751158, 78.36105602867971
3, male, West_Bengal, 9794219560, 162.98707603727118, 70.6442063473901
63, female, Meghalaya, 8936023724, 161.03019652421276, 76.61256853351931
27, female, Himachal_Pradesh, 7299508667, 153.75171274392923, 76.28349634402754
15, male, Tripura, 8062414685, 167.14885223130904, 68.96101163953784
99, female, Arunachal_Pradesh, 6180224844, 155.83938132893343, 68.17253384368094
60, female, Andhra_Pradesh, 6553601495, 154.23492327432947, 69.95768627531288
34, male, Karnataka, 8157174138, 150.10847157076714, 69.25075579232931
34, female, Himachal_Pradesh, 9429294313, 149.04690262782285, 73.23259958751008
62, female, Tamil_Nadu, 7491665279, 153.5838107718714, 67.62695041108854
48, female, Arunachal_Pradesh, 7844344266, 164.31554158813375, 56.20744120656926
88, female, Assam, 9203846432, 167.4548137317098, 74.76920461304397
42, female, Gujarat, 8778185009, 177.46505158002833, 67.13825256986023
38, female, Uttar Pradesh, 8655379906, 171.77730140511073, 73.1606227643189
30, female, Meghalaya, 7092718956, 156.6059876280245, 72.3948748428279
69, female, Assam, 9805246326, 146.57230365492438, 74.36813873988169
22, female, Punjab, 7099902014, 155.45056131706883, 69.46394419384568
67, female, Jharkhand, 6848202770, 166.87197960675496, 73.42014196614731
55, male, Meghalaya, 6477237657, 153.57136859615363, 67.03990922991999
8, male, Mizoram, 6340081892, 165.37897241514108, 72.29705554541545
95, female, Karnataka, 7303439279, 147.4442961895824, 64.80019592705314
9, female, Jharkhand, 6204418509, 168.3189790014322, 72.96974262460701
68, male, Kerala, 7804612996, 158.68296096314253, 67.1750730191477
17, male, Uttar Pradesh, 9811655658, 170.79668870118996, 76.71889018305342
8, female, Kerala, 6994449210, 173.44400539180012, 74.46595000360412
37, male, Tripura, 8797552669, 165.08813282839614, 72.4752550193066
40, female, Maharashtra, 6805525825, 148.02008068514905, 75.93070121004595
7, female, Meghalaya, 8101715835, 159.9433328599265, 64.32332081111807
66, male, Himachal_Pradesh, 9018473606, 152.65461945528568, 70.06282615130107
77, female, Haryana, 6013725809, 165.47080717438163, 67.25380105879535
38, female, Chhattisgarh, 6526743904, 156.37615375265446, 68.68938231649487
73, male, Assam, 6973296371, 147.37583347305605, 68.63551570877969
24, female, Tamil_Nadu, 7332942967, 172.71472576734436, 70.21645481202063
39, male, Manipur, 6665427348, 150.4644410270784, 81.08685706924967
95, male, Assam, 9177743756, 162.05269579047322, 74.5208149002916
77, female, Tamil_Nadu, 6505585552, 136.3185187620591, 68.89087097962835
37, male, Odisha, 6672789325, 151.5979278856395, 67.48036489226985
69, female, Sikkim, 7596505594, 167.07158011852042, 73.21715555703331
32, female, Uttarakhand, 9038390922, 148.89506629213386, 81.29956749531078
53, male, Mizoram, 7027289415, 152.38123454208701, 74.38675007661773
100, female, Bihar, 8537053507, 170.47177218853489, 69.20169591751265
35, female, Maharashtra, 6736781979, 151.20738929696046, 73.20601422882454
88, female, Goa, 9390946970, 150.15725058461578, 74.53414044129293
77, female, Arunachal_Pradesh, 6439897479, 170.20272726729945, 74.97443391615774
56, female, Gujarat, 8481435914, 150.58515083944704, 72.52226433309687
68, female, Tripura, 8441556222, 158.75644026986546, 67.74430487648507
63, female, Kerala, 9826527951, 167.64224414125388, 72.9859271565584
31, male, Jharkhand, 9648150451, 158.58030264757804, 71.11951745516967
62, male, Jharkhand, 6553754836, 157.50417345236136, 60.7347308601842
45, male, Gujarat, 9091978635, 157.49514621133642, 63.88183594693412
11, female, Jharkhand, 6815615166, 164.16990439265234, 64.88546137030993
29, male, Manipur, 6976169062, 168.13149905825605, 71.62985601176908
96, female, Punjab, 9198370573, 154.83891330597285, 62.2978469287235
18, male, Punjab, 8671624393, 155.80642709235352, 68.13989558286134
91, female, Gujarat, 8898466461, 181.06159432335514, 75.83036443508436
88, male, Tripura, 8218601840, 149.21950799818774, 72.95773356760685
47, female, Manipur, 8717650884, 174.40999552490837, 70.09884658577242
100, male, Rajasthan, 9142471760, 181.7935589465268, 65.32365505165552
35, female, Uttarakhand, 8032458361, 173.48529779724765, 75.09537833323851
40, male, Karnataka, 8286661568, 164.17541864297357, 72.5203902082495
5, female, Tamil_Nadu, 9072967505, 162.22652012059228, 64.5674420835186
62, male, West_Bengal, 7984067976, 172.08588014483672, 78.77293021538578
46, female, Tamil_Nadu, 8198934330, 151.3731366550566, 60.00844654364722
80, female, Kerala, 8259639260, 188.19560836543246, 66.82195564964475
11, female, Jharkhand, 9290132509, 163.08972783873185, 65.43236933934942
24, male, Jharkhand, 7793168708, 150.41482290003756, 67.75910434418705
90, male, Chhattisgarh, 6962711282, 132.98381446187403, 75.71641871183478
45, female, Meghalaya, 8882595180, 178.53046790684644, 68.86702869780872
96, male, Himachal_Pradesh, 9029693843, 165.4510667960558, 68.58016651641216
19, female, Chhattisgarh, 7787611443, 159.7501056705701, 65.16350340140966
85, male, Mizoram, 9036112711, 165.70785829231076, 72.30709410288235
54, male, Kerala, 7639313159, 161.98076537969658, 64.07432166464821
56, female, West_Bengal, 7176798271, 154.85150272607248, 70.83735754274046
62, female, Uttarakhand, 7853017362, 163.50490326271782, 66.93254259347741
86, female, Himachal_Pradesh, 6310166774, 154.55855978574422, 73.3236765559516
5, male, Himachal_Pradesh, 8662828493, 162.0365935758297, 74.74092719602743
61, female, Andhra_Pradesh, 8587502559, 148.41878187774222, 70.32630359214664
15, male, Gujarat, 9275587863, 167.87838876766384, 78.02314539710343
70, male, Maharashtra, 6704275073, 156.06008132303987, 64.8632561719725
70, female, Telangana, 6788077130, 159.54986719179473, 71.14796540669855
99, female, Maharashtra, 9764458963, 148.68320799507296, 69.14089638272975
59, male, Manipur, 7126635048, 162.16796628239908, 70.47728189959338
64, female, Meghalaya, 7200756504, 157.07599671129907, 66.79480115997355
42, female, Odisha, 8779502845, 180.12783039137602, 68.75076489310429
36, female, Manipur, 9454418017, 151.11204939795138, 67.5928308657516
8, male, Meghalaya, 6881920719, 168.0708163190322, 75.8670455294628
2, female, Chhattisgarh, 7136845262, 161.4397910881302, 67.38672861762416
18, male, Haryana, 6942420657, 156.993689362942, 65.81134412930328
83, female, Assam, 9165361297, 165.97087979585865, 74.06652182950327
29, female, Odisha, 6024509469, 147.82539415872247, 69.4512860046125
5, male, Maharashtra, 9082854973, 169.8803627988192, 76.85767915666239
42, male, Tamil_Nadu, 8065214536, 161.5157654906966, 63.813733702208054
42, male, Telangana, 9211895272, 177.3446909087105, 74.35263836001144
88, female, Kerala, 9444323926, 152.7913479217532, 61.0299682543931
30, male, Tamil_Nadu, 8179307288, 154.9507607341886, 72.72705056084517
42, male, West_Bengal, 8897813948, 132.32772560681525, 71.5636138127909
47, male, Gujarat, 7453863680, 158.69524691475652, 71.94820421362682
58, male, Rajasthan, 8867859571, 169.12697921620793, 71.69509116910129
